"","c.0..penalty.","lambda.low.est","lambda.high.est","gamma.low.est","gamma.high.est","P.11.est","P.12.est","P.21.est","P.22.est","MSPE.est","accept"
"1",0,0.01,0.12,0.005,0.005,0.995,0.005,0.005,0.995,0,5000
"2",1e-10,0.00891370341787349,0.125606871287773,0.00486426597060722,0.00454078979556014,0.99514759506962,0.00485240493038023,0.0045304612356903,0.99546953876431,0.0650625524757747,172
"3",6.21052631578947e-10,0.00937950524558647,0.125294594561685,0.000787458884855213,0.000811354543854706,0.999213289930979,0.00078671006902053,0.000810506710503865,0.999189493289496,0.0651477864816541,2809
"4",1.14210526315789e-09,0.00934746391198559,0.123388515293133,0.000815746510201237,0.000812231115231692,0.999184737765245,0.000815262234755504,0.000811748063190824,0.999188251936809,0.0652400541067258,2845
"5",1.66315789473684e-09,0.0094192035052478,0.124190634499088,0.000918670057541431,0.000904688695393572,0.999081853853257,0.000918146146743418,0.000904210348178812,0.999095789651821,0.0652047194661191,2870
"6",2.18421052631579e-09,0.00940300957833931,0.125326239441089,0.000953895607458639,0.000956549347342866,0.999046616226507,0.000953383773492811,0.000956029300266367,0.999043970699734,0.0651392941256707,3006
"7",2.70526315789474e-09,0.00960259098568109,0.124103556351203,0.00116524863053922,0.00117626244992836,0.998835489233373,0.00116451076662695,0.00117549227066627,0.998824507729334,0.0652312685740857,2800
"8",3.22631578947368e-09,0.00911490687075493,0.123938893459052,0.00119622672180087,0.00120603757252318,0.998804547455119,0.00119545254488114,0.00120522421327651,0.998794775786723,0.0651845621768528,2907
"9",3.74736842105263e-09,0.00903084982660868,0.122929633652919,0.00122504070298873,0.00121945090801309,0.998775761889426,0.00122423811057437,0.00121865880978545,0.998781341190215,0.0652347311685659,3005
"10",4.26842105263158e-09,0.00944365536736178,0.125041617964205,0.00139171923228685,0.00138508486262194,0.998609305805748,0.00139069419425168,0.00138407291842422,0.998615927081576,0.0651555532180942,2916
"11",4.78947368421053e-09,0.00945051776508267,0.124699733008187,0.00151392667115051,0.00152130786190259,0.998487259352289,0.00151274064771064,0.00152010376263103,0.998479896237369,0.0651834994639212,2747
"12",5.31052631578947e-09,0.00966812849820843,0.125000573525257,0.00148965218324544,0.00147338872976716,0.998511516663294,0.00148848333670595,0.00147226953317035,0.99852773046683,0.0651929222574596,2903
"13",5.83157894736842e-09,0.00948024277536919,0.124768519639438,0.00169323727167013,0.00169162980393576,0.998308226161908,0.001691773838092,0.0016901626404701,0.99830983735953,0.0651784426394749,2774
"14",6.35263157894737e-09,0.00966787653148143,0.125599504902511,0.00169060445256041,0.00169437481019562,0.998310861299863,0.00168913870013654,0.00169289422251084,0.998307105777489,0.0651460779272479,2901
"15",6.87368421052632e-09,0.00947904922302121,0.124491760879669,0.00163465007998763,0.00162674504860398,0.998366725012092,0.00163327498790762,0.00162538812387064,0.998374611876129,0.0651921636230466,3050
"16",7.39473684210526e-09,0.00915370777253607,0.124400446525646,0.00188346731120424,0.00185916304100682,0.998118348025772,0.00188165197422781,0.00185740747759724,0.998142592522403,0.0651655027954097,2816
"17",7.91578947368421e-09,0.00957530859619544,0.12598088501409,0.00183217991460803,0.00184187591862415,0.998169530872346,0.00183046912765369,0.00184013098117722,0.998159869018823,0.0651161625845139,2895
"18",8.43684210526316e-09,0.00918709298055873,0.125430237120749,0.00183202583553989,0.00183415866930593,0.998169684801842,0.00183031519815827,0.00183243152612464,0.998167568473875,0.0651020883095811,2944
"19",8.9578947368421e-09,0.00907158117402908,0.124437196576488,0.00195605105587594,0.00194559880605064,0.998045891646233,0.00195410835376747,0.00194368100077296,0.998056318999227,0.0651464197499478,2876
"20",9.47894736842105e-09,0.00950625026138062,0.124965675273771,0.00192113309581257,0.00190731100958527,0.998080755843668,0.00191924415633232,0.00190546803453885,0.998094531965461,0.0651694230951759,2994
"21",1e-08,0.00922781830982235,0.124088146050651,0.00212684721235296,0.00211975282943429,0.997875455561022,0.00212454443897815,0.00211747304649536,0.997882526953505,0.0651886317167023,2871
