"","c.0..penalty.","lambda.low.est","lambda.high.est","gamma.low.est","gamma.high.est","P.11.est","P.12.est","P.21.est","P.22.est","MSPE.est","accept"
"1",0,0.01,0.12,0.005,0.005,0.995,0.005,0.005,0.995,0,5000
"2",1e-10,0.0100449517788623,0.135034339431704,0.00453311494733525,0.00499572638352791,0.995477213925108,0.00452278607489175,0.00498314548894171,0.995016854511058,0.0568707306868642,142
"3",5.3578947368421e-09,0.01066338997152,0.133446310868891,0.00151751443969199,0.00151917003786258,0.998483692701112,0.00151630729888756,0.00151797691660598,0.998482023083394,0.0570208083706923,2927
"4",1.06157894736842e-08,0.0108060384432237,0.134807914132443,0.00210013160736541,0.0020971310288802,0.997902120237949,0.00209787976205092,0.0020949028224624,0.997905097177538,0.0569770164629431,2941
"5",1.58736842105263e-08,0.010767222831925,0.134376435806796,0.00269787496485979,0.0027034916341766,0.997305801754427,0.00269419824557317,0.00269980707148883,0.997300192928511,0.0569866988478322,2821
"6",2.11315789473684e-08,0.0099586796953536,0.134084582118052,0.00309783815884872,0.00312059098321932,0.996906996147854,0.00309300385214547,0.00311569015021793,0.996884309849782,0.0569085055717226,2761
"7",2.63894736842105e-08,0.0106248724187162,0.134885139595052,0.00331448208246425,0.00336347845341114,0.996691065056078,0.00330893494392215,0.0033577686009579,0.996642231399042,0.056948075413409,2923
"8",3.16473684210526e-08,0.0100776147706075,0.132025049953497,0.00393531184728895,0.00398088339688364,0.99607248031533,0.00392751968467013,0.00397291552623589,0.996027084473764,0.0570110334965645,2763
"9",3.69052631578947e-08,0.0108780761033577,0.136839977680577,0.00406084749668203,0.004119532108924,0.995947517880905,0.00405248211909497,0.00411093645014914,0.995889063549851,0.0568877330950702,2856
"10",4.21631578947368e-08,0.0101164932865478,0.133540456249465,0.0041205495696623,0.00417501607242344,0.995887982870493,0.00411201712950689,0.00416625508853619,0.995833744911464,0.0569484711315337,2877
"11",4.74210526315789e-08,0.00995504045471767,0.132570687592499,0.00449852266785308,0.00456252670279731,0.995511640159357,0.00448835984064291,0.00455206910090806,0.995447930899092,0.0569753373562756,2826
"12",5.26789473684211e-08,0.00993240784418135,0.133916820815775,0.00504855408822028,0.00512796556308585,0.994964251881258,0.00503574811874177,0.00511475556521092,0.994885244434789,0.0569059011661239,2731
"13",5.79368421052632e-08,0.0105030996875513,0.136382653546948,0.00535725480335844,0.00544771704434786,0.994657356333913,0.00534264366608664,0.00543263220433169,0.994567367795668,0.0568619864241639,2727
"14",6.31947368421053e-08,0.0105257666424814,0.138330983163504,0.00531840829890239,0.00540623219785345,0.994695958027565,0.00530404197243535,0.0053913881596305,0.99460861184037,0.0567761215108903,2857
"15",6.84526315789474e-08,0.0102993368519675,0.137246267663361,0.00582872776494722,0.0059364857293405,0.99418840087837,0.00581159912162993,0.00591873157488849,0.994081268425111,0.0567983866844265,2744
"16",7.37105263157895e-08,0.0104304797751968,0.136938843537768,0.00654764548725787,0.00665460510072022,0.993474144525088,0.00652585547491199,0.00663208823887077,0.993367911761129,0.0568312904053503,2585
"17",7.89684210526316e-08,0.0100529062927269,0.135546844096546,0.00645326757500591,0.00655430648434561,0.993567919826415,0.00643208017358513,0.00653245650010406,0.993467543499896,0.0568486956895247,2693
"18",8.42263157894737e-08,0.010072733820952,0.133627915187819,0.00650798879095949,0.00659477024671235,0.993513356534622,0.00648664346537776,0.00657285173771374,0.993427148262286,0.0569301526943984,2669
"19",8.94842105263158e-08,0.00925817925321051,0.13500531757727,0.00716519024738833,0.00729012873571935,0.992860785042805,0.007139214957195,0.00726326555142838,0.992736734448572,0.0567733523960283,2570
"20",9.47421052631579e-08,0.0096745613041235,0.135234006401773,0.00728484833127575,0.00740885244307248,0.992742004839561,0.00725799516043911,0.00738110067351108,0.992618899326489,0.0568042780600191,2568
"21",1e-07,0.00985957313485994,0.135077635983855,0.00713320067639878,0.00726939205787739,0.99289273811517,0.00710726188483011,0.00724245199347392,0.992757548006526,0.0568392366634264,2675
