"","c.0..penalty.","lambda.low.est","lambda.high.est","gamma.low.est","gamma.high.est","P.11.est","P.12.est","P.21.est","P.22.est","MSPE.est","accept"
"1",0,0.01,0.12,0.005,0.005,0.995,0.005,0.005,0.995,0,5000
"2",1e-09,0.0118704189473116,0.12884872297589,0.000828025716211571,0.000840228830085398,0.999172521441367,0.000827478558633046,0.000839631521725043,0.999160368478275,0.0655964284342808,2772
"3",5.3578947368421e-08,0.0113699038956664,0.12983869960443,0.00527008529938058,0.00524303273189564,0.994744024885913,0.00525597511408708,0.00522906890903654,0.994770931090963,0.0654850846470335,2707
"4",1.06157894736842e-07,0.011224707202124,0.132118949843126,0.00833316768157955,0.00833336598632353,0.9917024353319,0.00829756466809998,0.00829775718245114,0.991702242817549,0.0653310899108872,2523
"5",1.58736842105263e-07,0.0103380807518183,0.131358227668933,0.0111426404716465,0.0111367534554748,0.988920705320156,0.0110792946798443,0.0110734293322368,0.988926570667763,0.0652595842637824,2304
"6",2.11315789473684e-07,0.0109878054830369,0.136318121446076,0.0131232204258946,0.0131897050428679,0.986964949649724,0.0130350503502764,0.0131005609952319,0.986899439004768,0.0650681849920674,2258
"7",2.63894736842105e-07,0.0106572696229285,0.136957816821619,0.0154330488932901,0.0154665148363377,0.984688904474896,0.0153110955251039,0.0153438576118545,0.984656142388145,0.0649833497771794,2166
"8",3.16473684210526e-07,0.0102955673175401,0.137951017174346,0.017340497093765,0.0174497182952419,0.98281225025309,0.0171877497469098,0.0172947977116437,0.982705202288356,0.0648807131741438,2156
"9",3.69052631578947e-07,0.0104543054060818,0.141378487365306,0.0195595669462648,0.019768332231059,0.980634575049877,0.019365424950123,0.0195699422195301,0.98043005778047,0.0647143660213252,2010
"10",4.21631578947368e-07,0.00920927840657218,0.137437936787761,0.0215477772486503,0.021682420577048,0.978687211905443,0.0213127880945573,0.0214443389188767,0.978555661081123,0.0647773912529059,2000
"11",4.74210526315789e-07,0.00942688703390667,0.139837939412195,0.0225178857130522,0.0227980643070326,0.977741147422175,0.022258852577825,0.0225324198809682,0.977467580119032,0.0646605096980514,2083
"12",5.2678947368421e-07,0.00812589674002249,0.137300628623623,0.0243526926240781,0.0244624810640928,0.975948512828077,0.0240514871719232,0.0241580828884511,0.975841917111549,0.0646492913773415,1977
"13",5.79368421052631e-07,0.00825871946687588,0.1387321415954,0.0260953414134474,0.0263242091634094,0.974249738364244,0.0257502616357557,0.0259727637060427,0.974027236293957,0.0645726392921361,2009
"14",6.31947368421052e-07,0.00826900943878061,0.138773826625731,0.0273949658525532,0.0276660213301739,0.972986655972822,0.0270133440271779,0.0272761684332948,0.972723831566705,0.0645748544783418,1887
"15",6.84526315789474e-07,0.00723863750179236,0.137320393191926,0.0287809493815363,0.0289684984811005,0.971639011524674,0.0283609884753255,0.028542314106192,0.971457685893808,0.0645247668578877,1926
"16",7.37105263157895e-07,0.0080420921682779,0.138770445472004,0.0305787958786347,0.0307859271354173,0.969896552609041,0.0301034473909591,0.0303041687663018,0.969695831233698,0.0645430632219832,1909
"17",7.89684210526316e-07,0.00734710132373954,0.138826354145213,0.0316008703519544,0.0319488146689778,0.968906857940653,0.0310931420593474,0.0314301431363888,0.968569856863611,0.0644549413102085,1871
"18",8.42263157894737e-07,0.00812570846390596,0.140876739568683,0.032833833871252,0.0332305504247818,0.967715674042495,0.032284325957505,0.0326676685856176,0.967332331414382,0.0644377374173975,1902
"19",8.94842105263158e-07,0.00668903018247074,0.137356986183151,0.0342193302255157,0.0344219067887393,0.96637782073286,0.0336221792671397,0.033816887725107,0.966183112274893,0.0644609430628133,1800
"20",9.47421052631579e-07,0.00629886404401412,0.137615054584065,0.0357229281553208,0.0358734469199303,0.964922127050144,0.0350778729498557,0.0352218340198886,0.964778165980111,0.0643988794705738,1807
"21",1e-06,0.00608553484513997,0.137176431880928,0.0373863669203993,0.0376009669394882,0.963321388247028,0.0366786117529725,0.0368848184743098,0.96311518152569,0.0643893153145618,1765
