"","c.0..penalty.","lambda.low.est","lambda.high.est","gamma.low.est","gamma.high.est","P.11.est","P.12.est","P.21.est","P.22.est","MSPE.est","accept"
"1",0,0.01,0.12,0.005,0.005,0.995,0.005,0.005,0.995,0,5000
"2",1e-10,0.0100353321227127,0.13631692049134,0.00504768690079763,0.00436082347763836,0.994965064016101,0.00503493598389858,0.00435130569799211,0.995648694302008,0.0596626507537161,143
"3",2.04179591836735e-07,0.00963225580479975,0.141238564516772,0.0108881912608888,0.0111662811978818,0.989172438959768,0.0108275610402317,0.0111026141552083,0.988897385844792,0.0593655093349108,2521
"4",4.08259183673469e-07,0.00701053967974394,0.137944588961859,0.0189467375815023,0.0194678184356246,0.981237487079509,0.018762512920491,0.0192740027914122,0.980725997208588,0.0591877190774533,2222
"5",6.12338775510204e-07,0.00528950987067436,0.135629886092951,0.0248146193472233,0.025485163008468,0.975500123048337,0.0244998769516627,0.0251537724191475,0.974846227580852,0.0590888387102013,2060
"6",8.16418367346939e-07,0.00207310571594159,0.128768671017189,0.0296661498667122,0.0301807166557982,0.970783977656274,0.029216022343726,0.0297154713191593,0.970284528680841,0.0590762281276267,1950
"7",1.02049795918367e-06,0.00125056911633224,0.12797468554546,0.0348267563209988,0.0354876041508324,0.965788406712135,0.0342115932878648,0.03485008695522,0.96514991304478,0.0590124615578014,1913
"8",1.22457755102041e-06,0.00113450328446394,0.127164653279733,0.0396043691300659,0.0401752679818795,0.961191363697938,0.0388086363020616,0.0393561291274733,0.960643870872527,0.0590564148594722,1866
"9",1.42865714285714e-06,0.000905870741416306,0.128253881405312,0.0431015102806173,0.0441882624401174,0.957839323270648,0.0421606767293515,0.0432040195654424,0.956795980434558,0.0589680086664538,1834
"10",1.63273673469388e-06,0.000796786263549895,0.128773066047821,0.0468754378847787,0.0480200656514204,0.954235122304613,0.0457648776953868,0.0468580900061591,0.953141909993841,0.0589302603370632,1771
