"","compare","st_rate_low_est","st_rate_high_est","sw_rate_low_est","sw_rate_high_est","tpm_11_est","tpm_12_est","tpm_21_est","tpm_22_est","MSPE_est","accept"
"1",4.13993771878517e-08,0.0247213109820427,0.0917052600678279,0.00292228743351503,0.00297067677822729,0.997086421498033,0.00291357850196727,0.00296168258250188,0.997038317417498,0.0476840590741294,507
"2",1.12535174719259e-07,0.0264741751913895,0.0830840409209447,0.00637208500534735,0.006367512645824,0.993669209884921,0.00633079011507938,0.00632627660860985,0.99367372339139,0.0477007777923258,451
"3",3.05902320501826e-07,0.0221873409717963,0.0859313295035313,0.00839779808257935,0.00844711940001527,0.991673449072436,0.00832655092756424,0.0083750853687252,0.991624914631275,0.0473942435011567,489
"4",8.31528719103568e-07,0.0222227282731294,0.0719143113814873,0.0195823187131464,0.0197172405758137,0.980811446459505,0.0191885535404952,0.0193177849236214,0.980682215076379,0.0475919005637404,244
"5",2.26032940698105e-06,0.0223846666134128,0.071709230027202,0.0367097076174693,0.0363031029235668,0.964653076486783,0.035346923513217,0.0349704286751419,0.965029571324858,0.0476312089353284,190
"6",6.14421235332821e-06,0.0235519970683226,0.0701466654504702,0.0618511685686458,0.0623245103504528,0.941961186961325,0.0580388130386753,0.0584695950953885,0.941530404904611,0.0477291596352044,146
"7",1.67017007902457e-05,0.0268076308944347,0.0691888706294144,0.101887809696873,0.103282606573943,0.908214372919043,0.091785627080957,0.0929154611406888,0.907084538859311,0.047893852681425,185
