Location,Ant_ID,Ant_ID_(partner),start_time,end_time,,,,,,,,,,,,,,,,,,,,,
1,423,449,3366,3440,,,,,,,,,,,,,,,,,,,,,
1,449,423,3366,3440,,,,,,,,,,,,,,,,,,,,,
1,481,463,3383,3615,,,,,,,,,,,,,,,,,,,,,
1,463,481,3383,3615,,,,,,,,,,,,,,,,,,,,,
1,626,424,3390,3392,,,,,,,,,,,,,,,,,,,,,
1,424,626,3390,3392,,,,,,,,,,,,,,,,,,,,,
1,q,66,3397,3406,,,,,,,,,,,,,,,,,,,,,
1,66,q,3397,3406,,,,,,,,,,,,,,,,,,,,,
1,495,529,3417,3430,,,,,,,,,,,,,,,,,,,,,
1,529,495,3417,3430,,,,,,,,,,,,,,,,,,,,,
1,66,626,3465,3490,,,,,,,,,,,,,,,,,,,,,
1,626,66,3465,3490,,,,,,,,,,,,,,,,,,,,,
1,489,754,3465,3536,,,,,,,,,,,,,,,,,,,,,
1,754,489,3465,3536,,,,,,,,,,,,,,,,,,,,,
1,495,529,3476,3482,,,,,,,,,,,,,,,,,,,,,
1,529,495,3476,3482,,,,,,,,,,,,,,,,,,,,,
1,646,14,3518,3580,,,,,,,,,,,,,,,,,,,,,
1,14,646,3518,3580,,,,,,,,,,,,,,,,,,,,,
1,491,560,3599,3657,,,,,,,,,,,,,,,,,,,,,
1,560,491,3599,3657,,,,,,,,,,,,,,,,,,,,,
1,666,423,3614,3706,,,,,,,,,,,,,,,,,,,,,
1,423,666,3614,3706,,,,,,,,,,,,,,,,,,,,,
1,532,463,3647,3702,,,,,,,,,,,,,,,,,,,,,
1,463,532,3647,3702,,,,,,,,,,,,,,,,,,,,,
1,449,560,3672,3691,,,,,,,,,,,,,,,,,,,,,
1,560,449,3672,3691,,,,,,,,,,,,,,,,,,,,,
1,481,424,3672,3707,,,,,,,,,,,,,,,,,,,,,
1,424,481,3672,3707,,,,,,,,,,,,,,,,,,,,,
1,453,428,3711,3722,,,,,,,,,,,,,,,,,,,,,
1,428,453,3711,3722,,,,,,,,,,,,,,,,,,,,,
1,397,575,3718,3739,,,,,,,,,,,,,,,,,,,,,
1,575,397,3718,3739,,,,,,,,,,,,,,,,,,,,,
1,529,538,3741,3771,,,,,,,,,,,,,,,,,,,,,
1,538,529,3741,3771,,,,,,,,,,,,,,,,,,,,,
1,449,560,3749,3768,,,,,,,,,,,,,,,,,,,,,
1,560,449,3749,3768,,,,,,,,,,,,,,,,,,,,,
1,489,q,3772,3785,,,,,,,,,,,,,,,,,,,,,
1,q,489,3772,3785,,,,,,,,,,,,,,,,,,,,,
1,732,452,3797,3809,,,,,,,,,,,,,,,,,,,,,
1,452,732,3797,3809,,,,,,,,,,,,,,,,,,,,,
1,14,529,3827,3841,,,,,,,,,,,,,,,,,,,,,
1,529,14,3827,3841,,,,,,,,,,,,,,,,,,,,,
1,560,627,3827,3857,,,,,,,,,,,,,,,,,,,,,
1,627,560,3827,3857,,,,,,,,,,,,,,,,,,,,,
1,418,397,3835,3850,,,,,,,,,,,,,,,,,,,,,
1,397,418,3835,3850,,,,,,,,,,,,,,,,,,,,,
1,449,453,3844,3859,,,,,,,,,,,,,,,,,,,,,
1,453,449,3844,3859,,,,,,,,,,,,,,,,,,,,,
1,627,729,3857,3879,,,,,,,,,,,,,,,,,,,,,
1,729,627,3857,3879,,,,,,,,,,,,,,,,,,,,,
1,491,532,3859,3880,,,,,,,,,,,,,,,,,,,,,
1,532,491,3859,3880,,,,,,,,,,,,,,,,,,,,,
1,425,793,3859,3901,,,,,,,,,,,,,,,,,,,,,
1,793,425,3859,3901,,,,,,,,,,,,,,,,,,,,,
1,481,646,3868,4051,,,,,,,,,,,,,,,,,,,,,
1,646,481,3868,4051,,,,,,,,,,,,,,,,,,,,,
1,425,657,3903,3908,,,,,,,,,,,,,,,,,,,,,
1,657,425,3903,3908,,,,,,,,,,,,,,,,,,,,,
1,14,529,3921,3965,,,,,,,,,,,,,,,,,,,,,
1,529,14,3921,3965,,,,,,,,,,,,,,,,,,,,,
1,560,605,3923,3934,,,,,,,,,,,,,,,,,,,,,
1,605,560,3923,3934,,,,,,,,,,,,,,,,,,,,,
1,449,453,3968,3982,,,,,,,,,,,,,,,,,,,,,
1,453,449,3968,3982,,,,,,,,,,,,,,,,,,,,,
1,793,571,3987,4041,,,,,,,,,,,,,,,,,,,,,
1,571,793,3987,4041,,,,,,,,,,,,,,,,,,,,,
1,424,422,3990,3992,,,,,,,,,,,,,,,,,,,,,
1,422,424,3990,3992,,,,,,,,,,,,,,,,,,,,,
1,529,452,4017,4028,,,,,,,,,,,,,,,,,,,,,
1,452,529,4017,4028,,,,,,,,,,,,,,,,,,,,,
1,q,604,4039,4054,,,,,,,,,,,,,,,,,,,,,
1,604,q,4039,4054,,,,,,,,,,,,,,,,,,,,,
